Image Name, City URL
Mantua,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Mantua.svg
Matera,https://upload.wikimedia.org/wikipedia/commons/0/0e/Flag_of_Matera.svg
Messina,https://upload.wikimedia.org/wikipedia/commons/1/1c/Flag_of_Messina.svg
Milan,https://upload.wikimedia.org/wikipedia/commons/2/2b/Flag_of_Milan.svg
Modena,https://upload.wikimedia.org/wikipedia/commons/3/33/Flag_of_Modena.svg
Monza,https://upload.wikimedia.org/wikipedia/commons/3/33/Monza-Bandiera_%28v2%29.svg
Naples,https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Naples.svg
Novara,https://upload.wikimedia.org/wikipedia/commons/e/e3/Flag_of_Novara.svg
Padua,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Padua.svg
Palermo,https://upload.wikimedia.org/wikipedia/commons/8/86/Flag_of_Palermo.svg
Parma,https://upload.wikimedia.org/wikipedia/commons/6/6b/Flag_of_Parma.svg
Perugia,https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_Perugia.svg
Pesaro,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Pesaro.svg
Pescara,https://upload.wikimedia.org/wikipedia/commons/d/dc/Flag_of_Pescara.svg
Piacenza,https://upload.wikimedia.org/wikipedia/commons/3/33/Flag_of_Piacenza.svg
Pisa,https://upload.wikimedia.org/wikipedia/commons/1/13/Flag_of_the_Republic_of_Pisa.svg
Pistoia,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Pistoia.svg
Pordenone,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Pordenone.svg
Potenza,https://upload.wikimedia.org/wikipedia/commons/e/e3/Flag_of_Potenza.svg
Prato,https://upload.wikimedia.org/wikipedia/commons/8/87/Flag_of_Prato.svg
Ravenna,https://upload.wikimedia.org/wikipedia/commons/2/23/Flag_of_Ravenna.svg
Reggio Calabria,https://upload.wikimedia.org/wikipedia/commons/5/5d/Flag_of_Reggio_Calabria.svg
Reggio Emilia,https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_Reggio_Emilia.svg
Rimini,https://upload.wikimedia.org/wikipedia/commons/5/52/Flag_of_Rimini.svg
Rome,https://upload.wikimedia.org/wikipedia/commons/a/a6/Flag_of_Rome.svg
Rovereto,https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Rovereto.svg
Rovigo,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Rovigo.svg
Salerno,https://upload.wikimedia.org/wikipedia/commons/8/8e/Flag_of_Salerno.svg
San Severo,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_San_Severo.svg
Sanremo,https://upload.wikimedia.org/wikipedia/commons/9/9b/Flag_of_Sanremo.svg
Sassari,https://upload.wikimedia.org/wikipedia/commons/3/37/Flag_of_the_province_of_Sassari.svg
Savona,https://upload.wikimedia.org/wikipedia/commons/4/4a/Flag_of_Savona.svg
Siena,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Siena.svg
Tivoli,https://upload.wikimedia.org/wikipedia/commons/b/b2/Flag_of_Tivoli.svg
Trani,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Trani.svg
Trento,https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Trento.svg
Trieste,https://upload.wikimedia.org/wikipedia/commons/6/6c/Free_Territory_Trieste_Flag.svg
Turin,https://upload.wikimedia.org/wikipedia/commons/9/95/Flag_of_Turin.svg
Udine,https://upload.wikimedia.org/wikipedia/commons/a/a0/Udine_flag.svg
Venice,https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Venice.svg
Verona,https://upload.wikimedia.org/wikipedia/commons/d/dc/Flag_of_Verona.svg
Vicenza,https://upload.wikimedia.org/wikipedia/commons/2/28/Flag_of_Vicenza.svg
Viterbo,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Viterbo.svg
Akita,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Akita%2C_Akita.svg
Akashi,https://upload.wikimedia.org/wikipedia/commons/c/c5/Flag_of_Akashi%2C_Hyogo.svg
Amagasaki,https://upload.wikimedia.org/wikipedia/commons/4/44/Flag_of_Amagasaki%2C_Hyogo.svg
Aomori,https://upload.wikimedia.org/wikipedia/commons/3/3c/Flag_of_Aomori%2C_Aomori.svg
Asahikawa,https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Asahikawa%2C_Hokkaido.svg
Atsugi,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Atsugi%2C_Kanagawa.svg
Chiba,https://upload.wikimedia.org/wikipedia/commons/1/1c/Flag_of_Chiba%2C_Chiba.svg
Chigasaki,https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Chigasaki%2C_Kanagawa.svg
Fuji,https://upload.wikimedia.org/wikipedia/commons/6/6d/Flag_of_Fuji%2C_Shizuoka.svg
Fukui,https://upload.wikimedia.org/wikipedia/commons/7/7c/Flag_of_Fukui%2C_Fukui.svg
Fukuoka,https://upload.wikimedia.org/wikipedia/commons/9/98/Flag_of_Fukuoka_City.svg
Fukushima,https://upload.wikimedia.org/wikipedia/commons/9/97/Flag_of_Fukushima%2C_Fukushima.svg
Fukuyama,https://upload.wikimedia.org/wikipedia/commons/f/fb/Flag_of_Fukuyama%2C_Hiroshima.svg
Funabashi,https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Funabashi%2C_Chiba.svg
Gifu,https://upload.wikimedia.org/wikipedia/commons/a/a6/Flag_of_Gifu%2C_Gifu.svg
Hachinohe,https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_Hachinohe%2C_Aomori.svg
Hachiōji,https://upload.wikimedia.org/wikipedia/commons/d/d7/Flag_of_Hachioji%2C_Tokyo.svg
Hakodate,https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Hakodate%2C_Hokkaido.svg
Hamamatsu,https://upload.wikimedia.org/wikipedia/commons/5/5d/Flag_of_Hamamatsu%2C_Shizuoka.svg
Higashiōsaka,https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_Higashiosaka%2C_Osaka.svg
Himeji,https://upload.wikimedia.org/wikipedia/commons/9/98/Flag_of_Himeji%2C_Hyogo.svg
Hirakata,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Hirakata%2C_Osaka.svg
Hiratsuka,https://upload.wikimedia.org/wikipedia/commons/d/d2/Flag_of_Hiratsuka%2C_Kanagawa.svg
Hirosaki,https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Hirosaki%2C_Aomori.svg
Hiroshima,https://upload.wikimedia.org/wikipedia/commons/2/23/Flag_of_Hiroshima%2C_Hiroshima.svg
Ibaraki,https://upload.wikimedia.org/wikipedia/commons/5/5a/Flag_of_Ibaraki%2C_Osaka.svg
Ichinomiya,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Ichinomiya%2C_Aichi.svg
Isesaki,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Isesaki%2C_Gunma.svg
Iwaki,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Iwaki%2C_Fukushima.svg
Jōetsu,https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_Joetsu%2C_Niigata.svg
Kagoshima,https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Kagoshima%2C_Kagoshima.svg
Kakogawa,https://upload.wikimedia.org/wikipedia/commons/8/89/Flag_of_Kakogawa%2C_Hyogo.svg
Kanazawa,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Kanazawa%2C_Ishikawa.svg
Kanoya,https://upload.wikimedia.org/wikipedia/commons/4/44/Flag_of_Kanoya%2C_Kagoshima.svg
Kashiwa,https://upload.wikimedia.org/wikipedia/commons/6/67/Flag_of_Kashiwa%2C_Chiba.svg
Kasugai,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Kasugai%2C_Aichi.svg
Kasukabe,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Kasukabe%2C_Saitama.svg
Kawagoe,https://upload.wikimedia.org/wikipedia/commons/8/86/Flag_of_Kawagoe%2C_Saitama.svg
Kawaguchi,https://upload.wikimedia.org/wikipedia/commons/c/c5/Flag_of_Kawaguchi%2C_Saitama.svg
Kawasaki,https://upload.wikimedia.org/wikipedia/commons/b/b2/Flag_of_Kawasaki%2C_Kanagawa.svg
Kishiwada,https://upload.wikimedia.org/wikipedia/commons/3/3d/Flag_of_Kishiwada%2C_Osaka.svg
Kitakyūshū,https://upload.wikimedia.org/wikipedia/commons/c/c8/Flag_of_Kitakyushu%2C_Fukuoka.svg
Kitami,https://upload.wikimedia.org/wikipedia/commons/b/bb/Flag_of_Kitami%2C_Hokkaido.svg
Kobe,https://upload.wikimedia.org/wikipedia/commons/e/ea/Flag_of_Kobe.svg
"Kōchi, Kōchi",https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Kochi%2C_Kochi.svg
Kōfu,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Kofu%2C_Yamanashi.svg
Kōriyama,https://upload.wikimedia.org/wikipedia/commons/7/7c/Flag_of_Koriyama%2C_Fukushima.svg
Koshigaya,https://upload.wikimedia.org/wikipedia/commons/d/d7/Flag_of_Koshigaya%2C_Saitama.svg
Kumagaya,https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_Kumagaya%2C_Saitama.svg
Kumamoto,https://upload.wikimedia.org/wikipedia/commons/5/5e/Flag_of_Kumamoto%2C_Kumamoto.svg
Kurashiki,https://upload.wikimedia.org/wikipedia/commons/9/93/Flag_of_Kurashiki%2C_Okayama.svg
Kure,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Kure%2C_Hiroshima.svg
Kurume,https://upload.wikimedia.org/wikipedia/commons/1/16/Flag_of_Kurume%2C_Fukuoka.svg
Kushiro,https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Kushiro%2C_Hokkaido.svg
Kyoto,https://upload.wikimedia.org/wikipedia/commons/d/df/Flag_of_Kyoto_City.svg
Maebashi,https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maebashi%2C_Gunma.svg
Maizuru,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Maizuru%2C_Kyoto.svg
Matsue,https://upload.wikimedia.org/wikipedia/commons/0/02/Flag_of_Matsue%2C_Shimane.svg
Matsumoto,https://upload.wikimedia.org/wikipedia/commons/8/8a/Flag_of_Matsumoto%2C_Nagano.svg
Matsuyama,https://upload.wikimedia.org/wikipedia/commons/e/ee/Flag_of_Matsuyama%2C_Ehime.svg
Mito,https://upload.wikimedia.org/wikipedia/commons/2/29/Flag_of_Mito%2C_Ibaraki.svg
Miyazaki,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Miyazaki%2C_Miyazaki.svg
Morioka,https://upload.wikimedia.org/wikipedia/commons/7/7e/Flag_of_Morioka%2C_Iwate.svg
Muroran,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Muroran%2C_Hokkaido.svg
Nagano,https://upload.wikimedia.org/wikipedia/commons/7/7b/Flag_of_Nagano%2C_Nagano.svg
Nagaoka,https://upload.wikimedia.org/wikipedia/commons/5/5b/Flag_of_Nagaoka%2C_Niigata.svg
Nagasaki,https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Nagasaki%2C_Nagasaki.svg
Nagoya,https://upload.wikimedia.org/wikipedia/commons/7/7d/Flag_of_Nagoya%2C_Aichi.svg
Naha,https://upload.wikimedia.org/wikipedia/commons/c/c5/Flag_of_Naha%2C_Okinawa.svg
Nara,https://upload.wikimedia.org/wikipedia/commons/e/e2/Flag_of_Nara%2C_Nara.svg
Neyagawa,https://upload.wikimedia.org/wikipedia/commons/0/0c/Flag_of_Neyagawa%2C_Osaka.svg
Niigata,https://upload.wikimedia.org/wikipedia/commons/c/cd/Flag_of_Niigata%2C_Niigata.svg
Nishinomiya,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Nishinomiya%2C_Hyogo.svg
Numazu,https://upload.wikimedia.org/wikipedia/commons/a/a7/Flag_of_Numazu%2C_Shizuoka.svg
Obihiro,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Obihiro%2C_Hokkaido.svg
Odawara,https://upload.wikimedia.org/wikipedia/commons/3/33/Flag_of_Odawara%2C_Kanagawa.svg
Ōita,https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Oita%2C_Oita.svg
Okayama,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Okayama%2C_Okayama.svg
Okazaki,https://upload.wikimedia.org/wikipedia/commons/7/7f/Flag_of_Okazaki%2C_Aichi.svg
Osaka,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Osaka%2C_Osaka.svg
Ōta,https://upload.wikimedia.org/wikipedia/commons/3/30/Flag_of_Ota%2C_Gunma.svg
Otaru,https://upload.wikimedia.org/wikipedia/commons/9/90/Flag_of_Otaru%2C_Hokkaido.svg
Ōtsu,https://upload.wikimedia.org/wikipedia/commons/9/90/Flag_of_Otsu%2C_Shiga.svg
Saga,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Saga%2C_Saga.svg
Sagamihara,https://upload.wikimedia.org/wikipedia/commons/1/16/Flag_of_Sagamihara%2C_Kanagawa.svg
Saitama,https://upload.wikimedia.org/wikipedia/commons/7/7b/Flag_of_Saitama%2C_Saitama.svg
Sakai,https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_Sakai%2C_Osaka.svg
Sakata,https://upload.wikimedia.org/wikipedia/commons/c/c6/Flag_of_Sakata%2C_Yamagata.svg
Sapporo,https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_Sapporo%2C_Hokkaido.svg
Sasebo,https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Sasebo%2C_Nagasaki.svg
Sendai,https://upload.wikimedia.org/wikipedia/commons/7/74/Flag_of_Sendai%2C_Miyagi.svg
Shimonoseki,https://upload.wikimedia.org/wikipedia/commons/d/d5/Flag_of_Shimonoseki%2C_Yamaguchi.svg
Shizuoka,https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Shizuoka%2C_Shizuoka.svg
Sōka,https://upload.wikimedia.org/wikipedia/commons/5/5b/Flag_of_Soka%2C_Saitama.svg
Suita,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Suita%2C_Osaka.svg
Suzuka,https://upload.wikimedia.org/wikipedia/commons/9/93/Flag_of_Suzuka%2C_Mie.svg
Takamatsu,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Takamatsu%2C_Kagawa.svg
Takaoka,https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Takaoka%2C_Toyama.svg
Takarazuka,https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Takarazuka%2C_Hyogo.svg
Takasaki,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Takasaki%2C_Gunma.svg
Takatsuki,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Takatsuki%2C_Osaka.svg
Tokorozawa,https://upload.wikimedia.org/wikipedia/commons/9/93/Flag_of_Tokorozawa%2C_Saitama.svg
Tokushima,https://upload.wikimedia.org/wikipedia/commons/1/18/Flag_of_Tokushima%2C_Tokushima.svg
Tokyo,https://upload.wikimedia.org/wikipedia/commons/1/15/Flag_of_Tokyo_Metropolis.svg
Tomakomai,https://upload.wikimedia.org/wikipedia/commons/9/97/Flag_of_Tomakomai%2C_Hokkaido.svg
Tottori,https://upload.wikimedia.org/wikipedia/commons/7/7d/Flag_of_Tottori%2C_Tottori.svg
Toyohashi,https://upload.wikimedia.org/wikipedia/commons/2/29/Flag_of_Toyohashi%2C_Aichi.svg
Toyama,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_Toyama%2C_Toyama.svg
Toyonaka,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Toyonaka%2C_Osaka.svg
Toyota,https://upload.wikimedia.org/wikipedia/commons/3/3d/Flag_of_Toyota%2C_Aichi.svg
Tsu,https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_Tsu%2C_Mie.svg
Tsukuba,https://upload.wikimedia.org/wikipedia/commons/e/ee/Flag_of_Tsukuba%2C_Ibaraki.svg
Tsuruoka,https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Tsuruoka%2C_Yamagata.svg
Utsunomiya,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Utsunomiya%2C_Tochigi.svg
Wakayama,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Wakayama%2C_Wakayama.svg
Wakkanai,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Wakkanai%2C_Hokkaido.svg
Yamagata,https://upload.wikimedia.org/wikipedia/commons/d/dc/Flag_of_Yamagata%2C_Yamagata.svg
Yamaguchi,https://upload.wikimedia.org/wikipedia/commons/6/6d/Flag_of_Yamaguchi%2C_Yamaguchi.svg
Yamato,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Yamato%2C_Kanagawa.svg
Yao,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Yao%2C_Osaka.svg
Yokohama,https://upload.wikimedia.org/wikipedia/commons/d/d7/Flag_of_Yokohama%2C_Kanagawa.svg
Yokkaichi,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Yokkaichi%2C_Mie.svg
Yokosuka,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Yokosuka%2C_Kanagawa.svg
Amman,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Amman.svg
Almaty,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Almaty.svg
Astana,https://upload.wikimedia.org/wikipedia/commons/0/00/Flag_of_Astana%2C_Kazakhstan_%28latin%29.svg
Atyrau,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Atyrau%2C_Kazakhstan.svg
Baikonur,https://upload.wikimedia.org/wikipedia/commons/7/7f/%D0%A4%D0%BB%D0%B0%D0%B3_%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B0_%D0%91%D0%B0%D0%B9%D0%BA%D0%BE%D0%BD%D1%83%D1%80.svg
Pavlodar,https://upload.wikimedia.org/wikipedia/commons/a/ac/Flag_of_Pavlodar.svg
Nairobi,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Nairobi.svg
Betio,https://upload.wikimedia.org/wikipedia/commons/7/74/Flag_of_Betio_Town_Council.svg
South Tarawa,https://upload.wikimedia.org/wikipedia/commons/5/5d/Flag_of_Teinainano_Urban_Council%2C_Kiribati.svg
Pristina,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Pristina.svg
Bishkek,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Bishkek_Kyrgyzstan.svg
Jalal-Abad,https://upload.wikimedia.org/wikipedia/commons/5/55/Jalal_abad_flag.svg
Karakol,https://upload.wikimedia.org/wikipedia/commons/2/26/Flag_of_Karakol_Kyrgyzstan.svg
Osh,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Osh.svg
Tokmok,https://upload.wikimedia.org/wikipedia/commons/f/fe/Tokmak_flag.svg
Daugavpils,https://upload.wikimedia.org/wikipedia/commons/d/de/Flag_of_Daugavpils.svg
Jelgava,https://upload.wikimedia.org/wikipedia/commons/1/11/Jelgava_flag.svg
Jūrmala,https://upload.wikimedia.org/wikipedia/commons/6/62/Flag_of_Jurmala.svg
Liepāja,https://upload.wikimedia.org/wikipedia/commons/a/a5/Flag_of_Liep%C4%81ja.svg
Rēzekne,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_R%C4%93zekne.svg
Riga,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_Riga.svg
Ventspils,https://upload.wikimedia.org/wikipedia/commons/2/26/Flag_of_Ventspils.svg
Beirut,https://upload.wikimedia.org/wikipedia/commons/1/1f/Flag_of_Beirut.svg
Monrovia,https://upload.wikimedia.org/wikipedia/commons/8/8e/Flag_of_Monrovia%2C_Liberia.svg
Tripoli,https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Tripoli%2C_Libya.svg
Vaduz,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Vaduz_Liechtenstein-1.svg
Jonava,https://upload.wikimedia.org/wikipedia/commons/8/8e/Flag_of_Jonava_%28Lithuania%29.svg
Kaunas,https://upload.wikimedia.org/wikipedia/commons/7/72/LTU_Kaunas_flag.svg
Klaipėda,https://upload.wikimedia.org/wikipedia/commons/7/7c/Klaipeda_City_Flag.svg
Panevėžys,https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Panevezys.svg
Šiauliai,https://upload.wikimedia.org/wikipedia/commons/7/74/Flag_of_%C5%A0iauliai.svg
Tauragė,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Taurage.svg
Ukmergė,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Ukmerg%C4%97.svg
Vilnius,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Vilnius.svg
Luxembourg City,https://upload.wikimedia.org/wikipedia/commons/5/5d/Flag_of_Luxembourg_%28city%29.svg
Macau,https://upload.wikimedia.org/wikipedia/commons/6/63/Flag_of_Macau.svg
Antananarivo,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Antananarivo%2C_Madagascar.svg
Ipoh,https://upload.wikimedia.org/wikipedia/commons/5/5b/Flag_of_Ipoh%2C_Perak.svg
Johor Bahru,https://upload.wikimedia.org/wikipedia/commons/3/30/Flag_of_Johor_Bahru.svg
Kota Kinabalu,https://upload.wikimedia.org/wikipedia/commons/e/e1/Flag_of_Kota_Kinabalu.svg
Kuala Lumpur,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Kuala_Lumpur%2C_Malaysia.svg
Kuala Terengganu,https://upload.wikimedia.org/wikipedia/commons/2/2b/Flag_of_Kuala_Terengganu%2C_Terengganu.svg
Petaling Jaya,https://upload.wikimedia.org/wikipedia/commons/0/0c/Flag_of_Selangor.svg
Putrajaya,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Putrajaya.svg
Birgu,https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_Birgu.svg
Cospicua,https://upload.wikimedia.org/wikipedia/commons/8/80/Flag_of_Cospicua_%28Bormla%29.svg
Mdina,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Mdina%2C_Malta.svg
Qormi,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Qormi.svg
Senglea,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Isla.svg
Siġġiewi,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Si%C4%A1%C4%A1iewi.svg
Valletta,https://upload.wikimedia.org/wikipedia/commons/0/0e/Flag_of_Valletta%2C_Malta.svg
Victoria,https://upload.wikimedia.org/wikipedia/commons/5/5f/Flag_of_Victoria%2C_Gozo.svg
Żabbar,https://upload.wikimedia.org/wikipedia/commons/8/81/Flag_of_%C5%BBabbar.svg
Żebbuġ,https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_%C5%BBebbu%C4%A1.svg
Żejtun,https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_%C5%BBejtun.svg
Majuro,https://upload.wikimedia.org/wikipedia/commons/0/07/Majuro_Atoll_Flag.svg
Port Louis,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Port_Louis%2C_Mauritius.svg
Quatre Bornes,https://upload.wikimedia.org/wikipedia/commons/5/5b/Flag_of_Quatre_Bornes.svg
Cancún,https://upload.wikimedia.org/wikipedia/commons/6/62/Flag_of_Benito_Juarez.svg
Chihuahua City,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Chihuahua%2C_Chihuahua.svg
Cuernavaca,https://upload.wikimedia.org/wikipedia/commons/1/14/Bandera_de_Cuernavaca%2C_Morelos.svg
Guadalajara,https://upload.wikimedia.org/wikipedia/commons/4/44/Flag_of_Guadalajara%2C_MX.svg
Hermosillo,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bandera_de_Hermosillo%2C_Sonora.svg
Irapuato,https://upload.wikimedia.org/wikipedia/commons/2/2d/Bandera_de_Irapuato%2C_Guanajuato%2C_M%C3%A9xico.svg
León,https://upload.wikimedia.org/wikipedia/commons/d/d6/Bandera_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico.svg
Mérida,https://upload.wikimedia.org/wikipedia/commons/3/3f/Flag_of_M%C3%A9rida%2C_Yucatan.svg
Mexicali,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Mexicali.svg
Mexico City,https://upload.wikimedia.org/wikipedia/commons/b/b3/Flag_of_Mexico_City%2C_Mexico.svg
Monterrey,https://upload.wikimedia.org/wikipedia/commons/c/ce/Bandera_de_Monterrey%2C_Nuevo_Le%C3%B3n%2C_M%C3%A9xico.svg
Morelia,https://upload.wikimedia.org/wikipedia/commons/a/a2/Flag_of_Morelia%2C_Michoac%C3%A1n.svg
Puebla,https://upload.wikimedia.org/wikipedia/commons/3/32/Bandera_de_Heroica_Puebla_de_Zaragoza%2C_Mexico.svg
Puerto Vallarta,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Puerto_Vallarta%2C_Mexico.svg
Querétaro City,https://upload.wikimedia.org/wikipedia/commons/0/0b/Bandera_del_Municipio_de_Quer%C3%A9taro.svg
San Francisco Coacalco,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Coacalco_de_Berrioz%C3%A1bal.svg
Tlaquepaque,https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Tlaquepaque.svg
Toluca,https://upload.wikimedia.org/wikipedia/commons/2/23/Flag_of_Toluca%2C_Mexico.svg
Torreón,https://upload.wikimedia.org/wikipedia/commons/d/da/Bandera_de_Torre%C3%B3n%2C_Coahuila.svg
Tuxtla Gutiérrez,https://upload.wikimedia.org/wikipedia/commons/a/ac/Bandera_de_Tuxtla_Guti%C3%A9rrez%2C_Chiapas.svg
Veracruz,https://upload.wikimedia.org/wikipedia/commons/c/c6/Flag_of_Veracruz_City.svg
Zapopan,https://upload.wikimedia.org/wikipedia/commons/e/e3/Flag_of_Zapopan.svg
Anenii Noi,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Anenii_Noi.svg
Briceni,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_Briceni-original.svg
Chișinău,https://upload.wikimedia.org/wikipedia/commons/9/98/Flag_of_Chi%C8%99in%C4%83u.svg
Cimișlia,https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_Cimi%C8%99lia.svg
Codru,https://upload.wikimedia.org/wikipedia/commons/d/d8/Flag_of_Codru.svg
Drochia,https://upload.wikimedia.org/wikipedia/commons/b/b3/Flag_of_Drochia.svg
Dubăsari,https://upload.wikimedia.org/wikipedia/commons/8/86/Flag_of_Dubossary.svg
Edineț,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Edine%C8%9B.svg
Florești,https://upload.wikimedia.org/wikipedia/commons/1/15/Flag_of_Flore%C8%99ti.svg
Orhei,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Orhei.svg
Rezina,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Rezina.svg
Tiraspol,https://upload.wikimedia.org/wikipedia/commons/6/60/Flag_of_Tiraspol.svg
